#,Nombre,Tipo,Localidad,Barrio,Dirección,Celular,Teléfono Fijo,Email,Sitio Web,Instagram,Calificación Google,Reseñas,Score Digital,Oportunidad,Servicio Recomendado,Estado,Contactado,Fecha Contacto,Notas
371,Materiales La Varilla,Ferretería,Tunjuelito,San Benito,"Tv 172 #31-39, San Benito",3144384327,6015176644,materiales.la.varilla3@hotmail.com,No,No,4.2,59,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
372,Ferretería El Nivel,Ferretería,Bosa,Bosa Centro,"Cl 12 #150-50, Bosa Centro",3056379328,,ferreteria.el.nivel37@gmail.com,No,No,4.9,42,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
373,Ferretería El Ladrillo,Ferretería,Teusaquillo,Armenia,"Tv 77 #47-28, Armenia",3053626018,,ferreteria.el.ladrillo57@outlook.com,No,No,4.8,33,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
374,Materiales El Perno,Ferretería,Barrios Unidos,Juan XXIII,"Av 51 #149-79, Juan XXIII",3002541232,6016506370,materiales.el.perno81@gmail.com,No,No,4.1,55,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
375,Boutique Chica,Tienda de ropa,Usaquén,Usaquén,"Cl 122 #6-3, Usaquén",3216588359,,boutique.chica@gmail.com,No,No,4.9,45,68,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
376,Boutique El Outfit,Tienda de ropa,Santa Fe,La Macarena,"Cl 75 #45-41, La Macarena",3109109177,,boutique.el.outfit2@gmail.com,No,No,4.6,38,68,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
377,Fashion La Moda,Tienda de ropa,Mártires,Mártires,"Cl 23 #32-89, Mártires",3159692263,6017421132,fashion.la.moda65@gmail.com,No,No,4.4,31,68,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
378,Ropa Casual,Tienda de ropa,Teusaquillo,Teusaquillo,"Av 18 #84-14, Teusaquillo",3189616358,,ropa.casual60@gmail.com,No,No,4.6,34,68,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
379,Boutique New Style,Tienda de ropa,Fontibón,Granjas,"Dg 102 #114-40, Granjas",3165548423,,boutique.new.style.col@gmail.com,No,No,4.2,35,68,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
380,Residencias Villa Real,Hotel,Mártires,Ricaurte,"Tv 161 #60-72, Ricaurte",3143013292,,residencias.villa.real@outlook.com,No,No,4.3,54,68,ALTA,E-Commerce + WhatsApp Bot,Pendiente,No,,
381,Miscelánea La Página,Papelería,Usaquén,Usaquén,"Tv 10 #68-6, Usaquén",3143840274,6013093910,miscelanea.la.pagina3@yahoo.com,No,No,4.8,36,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
382,Automotriz Car Fix,Taller mecánico,Fontibón,Granjas,"Cr 60 #73-8, Granjas",3214565297,,automotriz.car.fix.col@gmail.com,No,No,5.0,31,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
383,Taller El Carburador,Taller mecánico,Santa Fe,Las Cruces,"Tv 180 #132-18, Las Cruces",3207421997,,taller.el.carburador@gmail.com,No,No,4.5,30,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
384,Reparaciones Car Fix,Taller mecánico,Rafael Uribe,Olaya,"Av 114 #66-17, Olaya",3212017216,,reparaciones.car.fix72@yahoo.com,No,No,4.8,31,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
385,Taller La Transmisión,Taller mecánico,Los Mártires,Ricaurte,"Av 151 #12-6, Ricaurte",3187213465,6016955203,taller.la.transmision4@gmail.com,No,No,4.8,53,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
386,Farmacia La Mejor,Farmacia,Barrios Unidos,San Fernando,"Dg 102 #73-53, San Fernando",3111639370,,farmacia.la.mejor@yahoo.com,No,No,4.1,35,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
387,Salud La Vitamina,Farmacia,Mártires,Mártires,"Cr 7 #130-43, Mártires",3039368669,6012413026,salud.la.vitamina.bogota@yahoo.com,No,No,4.5,43,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
388,Droguería La Cura,Farmacia,Engativá,Las Ferias,"Av 110 #141-58, Las Ferias",3032751465,,drogueria.la.cura9@hotmail.com,No,No,5.0,30,68,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
389,Centro de Formación El Éxito,Academia,Usaquén,Unicentro,"Cr 156 #110-2, Unicentro",3209908528,6013387770,centro.de.formacion.el.e@gmail.com,No,No,4.4,51,68,ALTA,Página Web + Lead Qualifier Bot,Pendiente,No,,
390,Lavado Inmaculado,Lavandería,Chapinero,El Lago,"Cr 128 #12-89, El Lago",3037331439,,lavado.inmaculado.bogota@gmail.com,No,No,4.8,37,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
391,Servicio de Lavado La Tina,Lavandería,Usme,Gran Yomasa,"Dg 59 #13-45, Gran Yomasa",3127213798,,servicio.de.lavado.la.ti71@yahoo.com,No,No,4.4,55,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
392,Orgánico Pura Vida,Tienda naturista,Kennedy,Patio Bonito,"Av 23 #124-78, Patio Bonito",3195169780,,organico.pura.vida29@yahoo.com,No,No,4.9,55,68,ALTA,E-Commerce + Redes Sociales,Pendiente,No,,
393,Tienda Naturista La Manzanilla,Tienda naturista,Teusaquillo,Armenia,"Tv 11 #76-47, Armenia",3145213321,6014540611,tienda.naturista.la.manz.col@hotmail.com,No,No,4.4,32,68,ALTA,E-Commerce + Redes Sociales,Pendiente,No,,
394,Sala de Belleza Metamorfosis,Sala de belleza,Fontibón,El Dorado,"Tv 98 #125-46, El Dorado",3046812747,,sala.de.belleza.metamorf.col@gmail.com,No,No,4.6,49,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
395,Glam La Imagen,Sala de belleza,Fontibón,Ciudad Salitre,"Cl 101 #112-10, Ciudad Salitre",3105079663,,glam.la.imagen7@hotmail.com,No,No,4.9,58,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
396,Beauty Room Radiante,Sala de belleza,Antonio Nariño,Policarpa,"Cr 138 #21-85, Policarpa",3119124863,,beauty.room.radiante@gmail.com,No,No,4.2,47,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
397,Pizza House Pizza King,Pizzería,Rafael Uribe,Diana Turbay,"Cr 47 #82-10 Sur, Diana Turbay",3119420141,6016518605,pizza.house.pizza.king4@outlook.com,No,No,4.3,38,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
398,La Pizza de La Caprese,Pizzería,Kennedy,Villa Alsacia,"Av 86 #143-11, Villa Alsacia",3146002321,,la.pizza.de.la.caprese35@yahoo.com,No,No,4.9,33,68,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
399,Frío y Rico El Cono,Heladería,Bosa,El Porvenir,"Cr 84 #134-93, El Porvenir",3101744202,,frio.y.rico.el.cono.col@yahoo.com,No,No,4.1,42,68,ALTA,Redes Sociales + Pautas Digitales,Pendiente,No,,
400,Frío y Rico La Paleta,Heladería,Kennedy,El Tintal,"Dg 64 #112-87, El Tintal",3196983593,6017329052,frio.y.rico.la.paleta.bogota@gmail.com,No,No,4.2,58,68,ALTA,Redes Sociales + Pautas Digitales,Pendiente,No,,
401,Parrilla El Llano,Restaurante,Kennedy,Américas,"Dg 48 #57-20 Sur, Américas",3052694467,6012620743,parrilla.el.llano.col@gmail.com,No,No,3.5,94,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
402,Restaurante La Costa,Restaurante,Kennedy,Patio Bonito,"Tv 64 #15-72, Patio Bonito",3016999793,6014551634,restaurante.la.costa5@hotmail.com,No,Si,4.3,5,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
403,Comidas La Hacienda,Restaurante,Barrios Unidos,El Triunfo,"Av 13 #132-12, El Triunfo",3162485035,6012521696,comidas.la.hacienda@gmail.com,No,No,3.8,510,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
404,Parrilla El Corral,Restaurante,Chapinero,Galerías,"Av 21 #27-60, Galerías",3104944023,6013458027,parrilla.el.corral54@hotmail.com,No,Si,4.5,0,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
405,Cocina El Corral,Restaurante,Barrios Unidos,San Fernando,"Cl 135 #31-98, San Fernando",3043998942,6014184584,cocina.el.corral4@yahoo.com,No,Si,4.2,3,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
406,El Sabor de El Jardín,Restaurante,Santa Fe,La Candelaria,"Tv 12 #122-21, La Candelaria",3045164013,6017298182,el.sabor.de.el.jardin.bogota@gmail.com,No,Si,4.5,3,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
407,El Sabor de El Rancho,Restaurante,Bosa,Bosa Centro,"Av 123 #145-16, Bosa Centro",3236025421,,el.sabor.de.el.rancho44@gmail.com,No,No,3.6,74,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
408,Cocina El Puerto,Restaurante,Santa Fe,Lourdes,"Cl 122 #143-58, Lourdes",3141486661,,cocina.el.puerto6@yahoo.com,No,Si,4.2,2,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
409,Rincón La Abuela,Restaurante,Engativá,Engativá,"Cl 111 #34-60, Engativá",3101308457,6016517672,rincon.la.abuela7@outlook.com,No,Si,4.4,8,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
410,Rincón Mi Tolima,Restaurante,Antonio Nariño,Ciudad Jardín,"Av 150 #88-3, Ciudad Jardín",3155967794,6017370981,rincon.mi.tolima.bogota@gmail.com,No,No,3.7,293,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
411,Coffee Punto Café,Cafetería,Mártires,Eduardo Santos,"Cl 124 #16-55, Eduardo Santos",3201550596,6012615154,coffee.punto.cafe2@gmail.com,No,No,3.9,78,65,ALTA,Redes Sociales + Pautas Digitales,Pendiente,No,,
412,Coffee Cafeína,Cafetería,Teusaquillo,Nicolás de Federmán,"Av 131 #127-74, Nicolás de Federmán",3054568964,,coffee.cafeina.bogota@hotmail.com,No,Si,4.1,7,65,ALTA,Redes Sociales + Pautas Digitales,Pendiente,No,,
413,Café El Molino,Cafetería,La Candelaria,Centro Histórico,"Tv 13 #2-51, Centro Histórico",3051339100,6013860402,cafe.el.molino@gmail.com,No,No,3.8,73,65,ALTA,Redes Sociales + Pautas Digitales,Pendiente,No,,
414,Cafetería Cafeína,Cafetería,Teusaquillo,Cundinamarca,"Av 152 #43-18, Cundinamarca",3165237855,,cafeteria.cafeina57@gmail.com,No,No,3.5,94,65,ALTA,Redes Sociales + Pautas Digitales,Pendiente,No,,
415,Peluquería El Crack,Peluquería,Kennedy,Carvajal,"Cr 139 #5-21 Sur, Carvajal",3146453846,,peluqueria.el.crack.bogota@yahoo.com,No,No,3.7,75,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
416,Peluquería Fresh Cut,Peluquería,Puente Aranda,Ciudad Montes,"Dg 34 #6-4, Ciudad Montes",3056462394,,peluqueria.fresh.cut.bogota@gmail.com,No,Si,4.0,0,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
417,Barbería El Maestro,Peluquería,Bosa,San José,"Av 143 #134-19 Sur, San José",3164599984,,barberia.el.maestro.col@outlook.com,No,No,3.6,83,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
418,Peluquería Corte Real,Peluquería,Antonio Nariño,Antonio Nariño,"Tv 2 #137-96, Antonio Nariño",3116230886,6014319026,peluqueria.corte.real@outlook.com,No,Si,5.0,8,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
419,Studio Hair La Tijera,Peluquería,Fontibón,San Pablo,"Av 168 #33-24, San Pablo",3236241885,,studio.hair.la.tijera9@yahoo.com,No,No,3.5,377,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
420,Studio Hair Classics,Peluquería,Los Mártires,Los Mártires,"Av 66 #115-69, Los Mártires",3226447827,,studio.hair.classics9@gmail.com,No,Si,4.4,6,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
421,Barbería La Tijera,Peluquería,Usaquén,Santa Bárbara,"Av 56 #146-35, Santa Bárbara",3207639044,6012262757,barberia.la.tijera@gmail.com,No,Si,4.8,4,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
422,Barbería El Original,Peluquería,Engativá,Las Ferias,"Av 124 #135-48, Las Ferias",3054659018,6014272482,barberia.el.original.bogota@gmail.com,No,No,3.5,292,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
423,Barber Urban,Peluquería,Santa Fe,Las Cruces,"Cl 126 #17-98, Las Cruces",3039765158,,barber.urban77@gmail.com,No,Si,4.6,4,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
424,Peluquería Nueva Imagen,Peluquería,Antonio Nariño,San Antonio,"Cl 71 #87-18, San Antonio",3221743210,,peluqueria.nueva.imagen.bogota@yahoo.com,No,No,3.6,254,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
425,Studio Hair La Moda,Peluquería,Bosa,San Pablo,"Av 32 #81-28, San Pablo",3149356974,6017226145,studio.hair.la.moda.bogota@gmail.com,No,Si,4.7,9,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
426,Studio Hair King,Peluquería,Teusaquillo,Nicolás de Federmán,"Dg 101 #17-86, Nicolás de Federmán",3057268256,,studio.hair.king4@gmail.com,No,Si,5.0,1,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
427,Barbería El Experto,Peluquería,San Cristóbal,La Gloria,"Dg 149 #115-31 Sur, La Gloria",3028721121,,barberia.el.experto5@gmail.com,No,No,3.6,61,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
428,Beauty Top Model,Estética,Usme,La Flora,"Cl 160 #83-21, La Flora",3202705453,,beauty.top.model5@gmail.com,No,No,3.6,83,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
429,Studio Divina,Estética,Kennedy,Castilla,"Dg 128 #119-32 Sur, Castilla",3139683306,,studio.divina.col@gmail.com,No,No,3.7,694,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
430,Centro de Estética Belleza Total,Estética,Usme,Alfonso López,"Cr 99 #16-57, Alfonso López",3015844360,,centro.de.estetica.belle97@gmail.com,No,Si,4.9,5,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
431,Salón La Perla,Estética,Barrios Unidos,Doce de Octubre,"Dg 130 #78-36, Doce de Octubre",3172982508,6014662751,salon.la.perla.col@gmail.com,No,Si,4.2,6,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
432,Estética Renata,Estética,Ciudad Bolívar,Lucero,"Dg 115 #131-66 Sur, Lucero",3106759611,,estetica.renata84@hotmail.com,No,No,3.5,77,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
433,Beauty Divine,Estética,Tunjuelito,Samore,"Cr 62 #64-71, Samore",3102886518,,beauty.divine.bogota@hotmail.com,No,No,3.7,91,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
434,Estética Platino,Estética,Usme,Gran Yomasa,"Dg 88 #140-41, Gran Yomasa",3245209806,,estetica.platino.bogota@hotmail.com,No,No,3.5,229,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
435,Spa La Esencia,Estética,Rafael Uribe,Quiroga,"Cr 90 #75-56 Sur, Quiroga",3159856976,,spa.la.esencia.col@yahoo.com,No,Si,4.4,6,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
436,Estética La Belleza,Estética,Ciudad Bolívar,Perdomo,"Dg 51 #43-57 Sur, Perdomo",3154889234,,estetica.la.belleza51@yahoo.com,No,No,3.7,613,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
437,Nails Belleza Total,Estética,Los Mártires,Ricaurte,"Cl 74 #2-22, Ricaurte",3202869740,,nails.belleza.total.bogota@hotmail.com,No,Si,4.2,9,65,ALTA,Página Web + Redes Sociales,Pendiente,No,,
438,Odontología Smile,Clínica dental,San Cristóbal,Sosiego,"Dg 55 #19-72, Sosiego",3165180014,,odontologia.smile.bogota@hotmail.com,No,Si,4.1,0,65,ALTA,Página Web + Lead Qualifier Bot,Pendiente,No,,
439,Sonrisas Dental Care,Clínica dental,Los Mártires,El Listón,"Dg 2 #38-33, El Listón",3023229489,,sonrisas.dental.care63@outlook.com,No,Si,4.2,9,65,ALTA,Página Web + Lead Qualifier Bot,Pendiente,No,,
440,Odontología Sonrisa Sana,Clínica dental,Chapinero,Chapinero Alto,"Tv 159 #93-46, Chapinero Alto",3008010462,,odontologia.sonrisa.sana.bogota@gmail.com,No,No,3.8,147,65,ALTA,Página Web + Lead Qualifier Bot,Pendiente,No,,
441,Sonrisas Activa,Clínica dental,Bosa,El Recreo,"Dg 173 #52-38, El Recreo",3005115273,6013158144,sonrisas.activa12@yahoo.com,No,No,3.8,260,65,ALTA,Página Web + Lead Qualifier Bot,Pendiente,No,,
442,Gym Elite,Gimnasio,Barrios Unidos,Juan XXIII,"Cr 82 #38-86, Juan XXIII",3119766163,6017511284,gym.elite1@gmail.com,No,Si,5.0,4,65,ALTA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
443,Centro Fitness Power,Gimnasio,Kennedy,Patio Bonito,"Dg 14 #46-5 Sur, Patio Bonito",3023524547,,centro.fitness.power26@hotmail.com,No,Si,4.1,7,65,ALTA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
444,Fitness Strong,Gimnasio,Kennedy,Américas,"Av 90 #105-34, Américas",3202751283,,fitness.strong@outlook.com,No,Si,4.5,4,65,ALTA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
445,Gimnasio Ultra,Gimnasio,Ciudad Bolívar,Lucero,"Cl 30 #47-18, Lucero",3141830086,6017256978,gimnasio.ultra.col@gmail.com,No,No,3.7,73,65,ALTA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
446,Funcional El Campeón,Gimnasio,Chapinero,Quinta Camacho,"Tv 120 #134-16, Quinta Camacho",3038101522,,funcional.el.campeon.col@outlook.com,No,No,3.6,172,65,ALTA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
447,Centro Fitness Fuerza y Vida,Gimnasio,Engativá,Minuto de Dios,"Av 67 #132-20, Minuto de Dios",3125036540,6014246840,centro.fitness.fuerza.y..bogota@yahoo.com,No,Si,4.7,9,65,ALTA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
448,Body Prime,Gimnasio,Usme,Danubio,"Av 51 #37-75 Sur, Danubio",3117704723,,body.prime@gmail.com,No,Si,4.5,6,65,ALTA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
449,Pet San Francisco,Veterinaria,Kennedy,Villa Alsacia,"Dg 26 #47-78 Sur, Villa Alsacia",3111386996,,pet.san.francisco75@outlook.com,No,Si,4.8,7,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
450,Centro Veterinario Amigos,Veterinaria,San Cristóbal,San Cristóbal,"Cl 34 #70-93, San Cristóbal",3211072560,,centro.veterinario.amigo.bogota@gmail.com,No,Si,4.9,4,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
451,Clínica Veterinaria San Francisco,Veterinaria,Mártires,La Pepita,"Av 71 #50-88, La Pepita",3126390414,6012259049,clinica.veterinaria.san..bogota@yahoo.com,No,Si,4.2,2,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
452,Clínica Veterinaria El Arca,Veterinaria,Teusaquillo,Galerías,"Tv 178 #98-22, Galerías",3172321932,,clinica.veterinaria.el.a.bogota@gmail.com,No,Si,4.2,5,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
453,Animal Las Mascotas,Veterinaria,San Cristóbal,La Victoria,"Cl 147 #57-98, La Victoria",3002039585,6013566832,animal.las.mascotas.col@gmail.com,No,No,3.6,90,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
454,El Tornillo La Pintura,Ferretería,Santa Fe,Las Cruces,"Cl 40 #82-29, Las Cruces",3114848221,6012508572,el.tornillo.la.pintura6@outlook.com,No,Si,4.1,6,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
455,El Tornillo El Clavo,Ferretería,Bosa,Olarte,"Cr 81 #119-33, Olarte",3002137518,6017788017,el.tornillo.el.clavo49@gmail.com,No,No,3.7,66,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
456,El Tornillo El Perno,Ferretería,Santa Fe,Voto Nacional,"Dg 30 #71-78, Voto Nacional",3111151296,,el.tornillo.el.perno@hotmail.com,No,Si,4.3,7,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
457,Ferretería El Bisagra,Ferretería,Bosa,El Porvenir,"Cl 108 #44-39 Sur, El Porvenir",3191773228,,ferreteria.el.bisagra.bogota@gmail.com,No,Si,4.7,2,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
458,Materiales El Bisagra,Ferretería,San Cristóbal,Sosiego,"Av 147 #113-52 Sur, Sosiego",3129485708,,materiales.el.bisagra@yahoo.com,No,Si,4.2,4,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
459,Ferretería El Cemento,Ferretería,La Candelaria,Egipto,"Cl 94 #11-95, Egipto",3227551849,6016192493,ferreteria.el.cemento.bogota@gmail.com,No,No,3.8,204,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
460,Ferrelectricos El Bisagra,Ferretería,La Candelaria,Egipto,"Cr 165 #69-56, Egipto",3149854518,6013298917,ferrelectricos.el.bisagr5@hotmail.com,No,Si,4.3,2,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
461,Ferrelectricos La Ferretería,Ferretería,Antonio Nariño,Quiroga,"Cl 147 #63-51, Quiroga",3202513530,,ferrelectricos.la.ferret@gmail.com,No,Si,4.5,0,65,ALTA,Página Web + WhatsApp Bot,Pendiente,No,,
462,Moda La Vitrina,Tienda de ropa,Kennedy,Carvajal,"Tv 70 #146-24, Carvajal",3176883326,,moda.la.vitrina@gmail.com,No,Si,4.6,5,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
463,Ropa El Look,Tienda de ropa,Barrios Unidos,La Castellana,"Cr 54 #3-10, La Castellana",3137689337,,ropa.el.look.bogota@hotmail.com,No,Si,4.3,7,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
464,Fashion Tendencia,Tienda de ropa,Teusaquillo,La Soledad,"Cl 141 #87-35, La Soledad",3222351575,,fashion.tendencia.col@outlook.com,No,Si,4.0,0,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
465,Tienda Chic,Tienda de ropa,Bosa,San Pablo,"Av 147 #144-40 Sur, San Pablo",3156530456,,tienda.chic4@yahoo.com,No,Si,4.5,2,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
466,Moda New Style,Tienda de ropa,Engativá,Santa Helenita,"Cl 134 #31-65, Santa Helenita",3234204922,6016655561,moda.new.style@gmail.com,No,Si,4.4,6,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
467,Tienda El Outfit,Tienda de ropa,Usaquén,Cedritos,"Cr 58 #100-83, Cedritos",3042002584,6014442714,tienda.el.outfit@gmail.com,No,No,3.7,113,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
468,Tienda El Look,Tienda de ropa,Usme,Chuniza,"Tv 176 #44-27 Sur, Chuniza",3205900437,6012209083,tienda.el.look.col@yahoo.com,No,Si,4.1,4,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
469,Fashion Glamour,Tienda de ropa,Mártires,La Pepita,"Cr 122 #11-95, La Pepita",3024303222,,fashion.glamour4@gmail.com,No,Si,4.7,5,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
470,Moda El Outfit,Tienda de ropa,Mártires,Ricaurte,"Tv 82 #95-68, Ricaurte",3166858372,6016389216,moda.el.outfit@hotmail.com,No,Si,4.1,0,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
471,Boutique Casual,Tienda de ropa,La Candelaria,Egipto,"Tv 140 #48-47, Egipto",3029581520,,boutique.casual5@gmail.com,No,Si,4.7,1,65,ALTA,E-Commerce + Pautas Digitales,Pendiente,No,,
472,Suites Confort,Hotel,Bosa,Bosa Centro,"Tv 175 #48-48 Sur, Bosa Centro",3183615188,,suites.confort7@outlook.com,No,Si,4.9,9,65,ALTA,E-Commerce + WhatsApp Bot,Pendiente,No,,
473,Apart Hotel La Cumbre,Hotel,San Cristóbal,Sosiego,"Cl 169 #53-49 Sur, Sosiego",3137494559,6012799607,apart.hotel.la.cumbre.bogota@gmail.com,No,Si,4.7,2,65,ALTA,E-Commerce + WhatsApp Bot,Pendiente,No,,
474,Residencias La Ceiba,Hotel,Antonio Nariño,Restrepo,"Cr 78 #108-17, Restrepo",3034990582,6015741475,residencias.la.ceiba5@gmail.com,No,Si,4.4,7,65,ALTA,E-Commerce + WhatsApp Bot,Pendiente,No,,
475,Hotel Villa Real,Hotel,Kennedy,Villa Alsacia,"Tv 31 #45-36, Villa Alsacia",3054114929,,hotel.villa.real67@gmail.com,No,Si,4.1,7,65,ALTA,E-Commerce + WhatsApp Bot,Pendiente,No,,
476,Hostal Colonial,Hotel,Chapinero,Marly,"Cr 98 #1-33, Marly",3172510405,,hostal.colonial@gmail.com,No,No,3.5,230,65,ALTA,E-Commerce + WhatsApp Bot,Pendiente,No,,
477,Miscelánea El Marcador,Papelería,Santa Fe,Las Cruces,"Cl 47 #2-59, Las Cruces",3205539464,6014893858,miscelanea.el.marcador14@gmail.com,No,Si,5.0,7,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
478,Útiles Escolar,Papelería,Fontibón,San Pablo,"Cl 98 #68-12, San Pablo",3172280526,6014091445,utiles.escolar.col@hotmail.com,No,Si,4.9,8,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
479,Miscelánea El Estudio,Papelería,San Cristóbal,Bello Horizonte,"Cr 93 #108-20, Bello Horizonte",3042100144,,miscelanea.el.estudio7@yahoo.com,No,No,3.7,267,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
480,Papelería La Resma,Papelería,Santa Fe,La Alameda,"Cl 96 #102-1, La Alameda",3025490258,6012453471,papeleria.la.resma3@hotmail.com,No,Si,4.5,8,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
481,Copias El Archivo,Papelería,Teusaquillo,Teusaquillo,"Av 141 #78-61, Teusaquillo",3124320484,,copias.el.archivo2@yahoo.com,No,Si,4.4,4,65,ALTA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
